motorcycle,terrain,traffic sign,bicycle,road,traffic light,openness ratio,pole,greenery coverage,fence,building,truck,rider,sidewalk,wall,car,person,bus,enclosure ratio,cycling suitability index,signage density index,junction_location,accident_severity,day_of_week,first_road_class,road_type,speed_limit,junction_detail,junction_control,second_road_class,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,trunk_road_flag,closest_road_length,accidents,all accident counts,accident_rate
2501,14057,2809,576,680831,20,412014,22179,51146,9699,383259,97,6963,17567,2062,30117,2503,0,0.265139771,1.822261186,0.001726685,8,3,3,5,1,20,1,3,3,0,1,1,1,0,0,2,28,1,3,0.333333333
0,3,12696,54,505578,916,305127,16488,231933,0,383267,6571,0,151495,0,14645,9627,0,0.375488281,1.714400144,0.008308105,2,3,4,3,6,30,7,2,3,1,4,1,1,0,0,2,113,6,17,0.352941176
0,3877,1141,0,365282,0,142253,6101,431531,47110,383307,0,0,183368,6474,67038,918,0,0.497337646,1.431359198,0.000696411,1,3,4,6,6,30,9,4,6,0,4,1,1,0,0,2,89,1,2,0.5
4335,410,3225,507,552796,2,396249,7963,154827,9794,383366,1051,237,64244,3527,43088,12745,34,0.328486938,1.609532405,0.001969604,1,3,3,6,3,20,9,4,3,0,1,1,1,0,0,2,143,3,5,0.6
34,13415,4826,588,631059,1455,418271,18686,66831,57,383367,508,1367,67327,28,3809,21820,4952,0.274779053,1.821716528,0.003833618,1,2,3,3,6,20,9,2,6,5,1,1,1,0,0,2,106,1,2,0.5
358,245,1440,609,335648,1959,51103,14444,692518,105426,383401,1756,0,3286,0,19502,26705,0,0.656688843,0.884019603,0.002074585,1,3,6,3,6,30,3,2,4,0,1,2,2,0,0,2,82,1,3,0.333333333
410,419,1296,492,542545,0,149141,2040,384705,25655,383440,6041,251,49131,0,81313,11521,0,0.468838501,1.543073232,0.000791016,8,3,4,4,7,30,6,4,6,0,1,1,1,0,0,2,125,1,3,0.333333333
0,2411,617,580,569591,36,493176,5131,64652,3743,383440,91,0,88211,0,24129,2592,0,0.273493652,1.715527853,0.00039856,2,3,3,5,6,20,3,4,6,0,4,1,1,0,0,2,123,1,4,0.25
50,0,4390,249,600341,357,129830,3391,394203,140,383464,203,0,87092,440,28958,5087,205,0.474650269,1.792692404,0.002897339,9,3,2,4,6,30,6,4,3,9,4,1,2,0,0,2,46,4,7,0.571428571
157,134,1543,130,628884,10,53552,8559,454127,591,383471,80,0,100873,488,3904,1897,0,0.511229248,1.903030477,0.000947876,8,3,2,3,2,20,3,4,6,0,4,1,1,0,0,2,101,5,7,0.714285714
0,161833,696,179,468071,0,147570,8959,237636,3362,383481,267,0,73490,16201,4550,126563,5542,0.379099731,1.412223813,0.000424805,1,3,4,3,3,20,3,4,6,0,4,1,1,0,0,2,67,2,13,0.153846154
0,4035,1698,3622,449786,125,525795,4753,162627,58364,383533,11065,567,9195,3646,15375,3758,0,0.333349609,1.196718405,0.001112671,0,3,4,3,3,30,0,-1,0,4,1,1,1,0,0,2,250,6,20,0.3
0,87,702,522,567954,102,394597,12705,167211,3612,383547,1789,0,95514,6,5149,4903,0,0.336156006,1.729821899,0.000490723,0,2,1,4,6,20,0,-1,-1,0,1,8,2,0,0,2,110,2,12,0.166666667
10798,0,1846,0,353395,59,443522,1222,207231,49267,383608,0,1312,21824,35995,123743,4535,43,0.360619507,0.978131322,0.00116272,9,2,5,6,3,30,99,9,3,9,4,1,1,0,9,2,45,8,9,0.888888889
278,770,3349,872,649948,1116,356416,6566,135715,1159,383633,2930,0,49590,1198,30815,5890,8155,0.316984863,1.823456272,0.00272522,9,3,7,3,9,30,3,9,3,9,1,9,9,9,9,2,82,3,10,0.3
3,27,2784,533,628403,342,454273,11066,53317,15795,383633,205,5,64225,1289,14694,7806,0,0.266693115,1.805444266,0.001907959,8,3,3,3,6,20,3,4,5,0,4,1,2,0,0,2,255,3,5,0.6
2136,954,3357,5988,538620,0,448024,10976,97961,33043,383677,0,769,57368,3701,41358,10468,0,0.293968506,1.553358685,0.00204895,9,3,7,3,6,30,3,4,6,9,1,1,1,0,0,2,10,1,1,1
22023,0,1059,2087,524351,1,338938,3357,190986,9541,383730,0,8754,53548,0,94911,5114,0,0.350778809,1.506004222,0.000646973,1,3,1,3,6,20,3,1,6,0,4,8,1,0,0,2,12,1,1,1
0,3444,1778,8,579767,89,250680,7867,279553,3342,383734,0,0,87052,9161,20285,11640,0,0.404838257,1.73771154,0.001139526,2,3,6,3,6,20,9,4,3,0,4,5,2,0,0,2,84,1,2,0.5
0,9,2480,948,479317,0,453015,4620,154599,29425,383740,61,0,105214,16421,5294,3257,0,0.32857605,1.523247511,0.001513672,9,3,7,5,9,30,6,9,6,9,1,9,9,9,9,2,129,3,3,1
0,20256,2505,0,524733,215,238200,4003,364987,0,383820,430,0,60671,25484,11182,1914,0,0.457035522,1.525204523,0.001660156,9,3,2,4,9,20,9,9,6,8,1,1,1,0,0,2,187,1,1,1
0,6835,11037,1235,595332,154,229679,9826,242808,5530,383839,1373,0,87648,22554,36171,3667,712,0.382474976,1.779339775,0.006830444,9,3,4,3,6,20,3,9,6,1,1,1,1,0,0,2,155,2,5,0.4
875,0,1728,1052,539152,87,135737,4347,440382,0,383895,0,190,104092,3012,22785,1066,0,0.503098755,1.675572748,0.001107788,9,2,2,4,6,30,7,9,4,9,1,1,2,9,9,2,90,2,2,1
22088,630,1414,1315,411508,53,393073,9981,135410,1858,383909,0,0,192396,35025,41365,8375,0,0.316967163,1.573039444,0.000895386,9,3,7,3,9,20,3,4,6,1,1,8,1,0,0,2,46,1,1,1
0,1075,4393,673,550728,118,471542,18978,51793,11887,383917,47,0,121985,176,10430,10658,0,0.265936279,1.752235509,0.002753296,6,3,4,3,6,20,3,4,6,1,1,1,1,0,0,2,13,1,2,0.5
0,264,3976,0,676191,1106,203448,3333,305264,18485,383997,35,221,32994,3233,5011,838,4,0.420691528,1.846850366,0.003101807,8,3,3,3,6,30,6,2,4,0,1,1,1,0,0,2,131,5,17,0.294117647
33,1759,2953,505,618845,4097,360562,22810,134100,23792,384006,31,1201,56407,12656,8834,5232,577,0.316226807,1.758441274,0.004302979,9,3,1,4,6,30,6,2,5,5,1,1,1,0,0,2,124,1,2,0.5
32336,928,4030,68,492051,91,463027,9524,39925,0,384058,1098,1008,24666,6465,153964,24869,292,0.258778687,1.345413974,0.002515259,0,3,2,3,9,30,0,-1,-1,9,6,9,9,9,9,2,170,2,7,0.285714286
17621,3002,161,15,352276,0,465767,3491,167406,79613,384092,0,262,19806,0,137428,7460,0,0.336607666,0.96873145,9.82666E-05,0,3,4,6,6,20,0,-1,0,0,1,1,1,0,0,2,73,1,1,1
964,0,8937,19425,500259,557,182264,6064,400296,14,384099,0,227,41092,59,89951,4192,0,0.478756714,1.409404867,0.005794678,1,3,3,3,6,30,3,4,6,0,1,1,1,0,0,2,62,5,12,0.416666667
10,0,866,0,577816,0,181399,6924,310344,21709,384190,11099,0,51783,30474,60216,1570,0,0.423909912,1.638769879,0.000528564,0,3,3,3,6,30,0,-1,0,9,1,1,1,0,0,2,67,3,3,1
3549,5074,4477,685,575911,18,386967,9754,153480,6776,384207,308,0,68064,2974,28392,7600,164,0.328178101,1.676114699,0.00274353,9,2,3,5,6,20,3,4,6,9,1,1,1,0,0,2,25,1,2,0.5
278,0,8347,0,412285,95,327046,7580,286026,12588,384277,120,0,149296,35120,13636,1706,0,0.409120483,1.461396336,0.005152588,8,2,4,4,6,20,6,3,6,1,4,1,2,0,2,2,111,1,1,1
918,0,217,263,341166,15,152397,6584,307888,2278,384298,4326,2858,6761,23786,74080,2971,327594,0.422476807,0.905357301,0.000141602,9,3,7,3,6,20,99,9,6,0,1,2,2,0,0,2,201,5,12,0.416666667
517,45713,799,4832,400056,1,418386,4894,143067,7261,384380,3136,0,53628,15196,154071,2463,0,0.321928101,1.180300744,0.000488281,1,3,2,6,6,30,3,4,6,0,1,1,1,0,0,2,91,1,2,0.5
84,131,2224,4,581011,728,516427,10128,85765,2244,384466,584,0,26809,4970,17997,4828,0,0.287006226,1.580946039,0.001801758,9,3,5,3,6,20,9,9,6,9,1,1,1,0,0,2,47,1,3,0.333333333
0,0,2579,362,549140,0,86670,648,535241,22518,384471,35523,0,6473,0,12241,2534,0,0.561347656,1.445136304,0.001574097,1,3,4,3,6,30,3,2,6,5,1,1,1,0,0,2,198,1,2,0.5
0,0,27,0,539044,0,165255,1870,368282,71445,384481,0,0,93680,0,9416,4900,0,0.459450073,1.645657393,1.64795E-05,8,3,7,5,3,20,3,4,6,4,4,2,2,0,0,2,106,1,1,1
3,137,5901,1099,407912,72,242736,4848,350398,34091,384499,0,127,125356,1056,77220,2945,0,0.448545532,1.386916481,0.00364563,9,3,6,6,9,20,99,9,6,9,1,9,9,9,9,2,60,4,6,0.666666667
32,17098,763,740,474750,3442,288709,21754,351513,50342,384502,1540,358,14694,2327,25343,493,0,0.449227905,1.27292966,0.002566528,6,3,3,3,3,40,6,2,4,5,1,1,1,0,0,2,188,1,9,0.111111111
266,212,3954,47,533379,0,215341,4024,354630,18199,384517,0,667,41384,1098,71585,9097,0,0.451139526,1.494766161,0.00241333,0,2,4,6,6,20,0,-1,0,0,1,2,2,0,0,2,215,4,8,0.5
0,0,375,3518,616818,586,409271,5273,95147,7,384528,565,3,103602,0,6642,12065,0,0.292770386,1.873517663,0.000586548,8,3,4,3,2,20,6,2,3,5,4,2,2,0,0,2,14,1,2,0.5
0,22884,1613,3109,589780,0,27464,7341,452293,26900,384540,17908,0,56990,5550,39573,2448,7,0.510762329,1.681931659,0.000984497,8,3,3,3,6,30,8,4,6,0,1,1,1,0,0,2,94,8,14,0.571428571
557,93,2593,39,586280,182,321872,10300,221628,45946,384661,195,0,50547,141,8644,4722,0,0.370049438,1.655553851,0.001693726,9,3,5,4,2,30,99,9,5,9,1,1,1,0,9,2,53,3,3,1
0,337,628,1081,472889,95,462857,5516,171146,3326,384669,239,0,55274,242,27698,23328,29075,0.339242554,1.373032399,0.000441284,2,3,6,3,6,30,9,4,6,5,1,8,2,0,0,2,80,4,8,0.5
0,6966,1550,30,634862,14,148516,6244,364225,8909,384682,0,0,47154,3499,28985,2764,0,0.457096558,1.772934528,0.00095459,1,3,2,3,3,30,3,4,6,0,1,1,1,0,0,2,19,3,6,0.5
0,6048,1038,1558,578124,509,338321,6272,182136,9645,384698,288,0,40635,0,80498,8630,0,0.345968018,1.60842791,0.000944214,9,3,4,3,6,30,3,4,6,5,1,1,1,0,0,2,171,4,4,1
365,0,223,0,403814,13,76051,4464,498288,23040,384758,0,272,57666,0,187664,1782,0,0.538968506,1.199403261,0.000144043,0,2,4,5,6,30,0,-1,-1,0,4,1,1,0,0,2,133,3,6,0.5
6546,0,1061,18428,467083,2489,445056,8632,54818,22024,384763,0,176,64231,3244,137895,21954,0,0.26829895,1.380886416,0.002166748,9,2,1,3,2,30,3,9,3,5,1,1,1,0,0,2,90,4,7,0.571428571
2608,15396,266,633,379258,0,171907,3083,389492,44000,384802,0,0,48149,779,197261,766,0,0.472591553,1.110719279,0.000162354,2,3,3,6,6,20,3,4,6,0,1,1,1,0,0,2,57,1,1,1
74,1665,6053,474,587230,239,185415,10643,302195,72462,384858,959,33,32802,41685,6611,4077,925,0.419343872,1.611066939,0.003840332,9,3,5,5,1,20,1,4,4,1,1,1,1,0,0,2,83,4,4,1
0,7152,963,366,610467,63,134410,2636,370431,44489,384885,2,0,64953,10891,4796,1896,0,0.461008301,1.754861842,0.000626221,8,3,5,3,6,20,3,4,6,0,1,1,1,0,0,2,205,3,7,0.428571429
0,7449,2021,0,481527,49,389644,5359,175934,80102,384898,0,0,35709,73906,1248,554,0,0.342304688,1.343826157,0.001263428,9,3,1,3,6,40,3,9,6,5,1,1,1,0,0,2,138,1,5,0.2
476,0,960,10251,527449,549,344137,6028,62386,124,384903,1,0,53541,1,28878,10290,208426,0.27300354,1.509445237,0.000921021,8,3,2,3,6,30,3,4,6,5,4,2,2,0,0,2,28,1,2,0.5
0,0,644,1956,585945,558,326456,8217,192065,2484,384953,1418,0,47256,3123,36063,11277,35985,0.352183838,1.644878725,0.000733643,8,3,6,6,3,30,9,2,3,0,4,1,1,0,0,2,20,1,1,1
1051,0,1507,0,532719,21,495263,11737,34550,0,384959,58,0,87623,0,52448,36464,0,0.256047974,1.611449531,0.000932617,8,3,3,4,2,20,6,4,6,0,1,1,1,0,0,2,58,2,5,0.4
1277,39752,364,2129,590231,325,274872,5083,188571,23,385023,4032,2,38793,5331,90351,12241,0,0.350093994,1.633730972,0.000420532,9,3,6,3,7,30,1,2,3,9,1,1,1,0,9,2,127,6,24,0.25
0,2,6874,88,433037,359,217549,10417,314348,3443,385027,53,0,26697,4110,218448,4086,13828,0.426864624,1.194030549,0.004414673,1,3,1,3,6,20,3,4,6,5,1,1,1,0,0,2,69,3,8,0.375
393,28256,7279,25,595873,118,255339,9505,203602,12460,385055,1699,875,61569,4717,67172,4463,0,0.35928772,1.707397644,0.004514771,8,3,4,3,6,30,8,4,6,0,1,1,1,0,0,2,82,8,16,0.5
135,1410,2312,1525,601096,379,301881,5894,230923,34676,385097,2630,234,45957,213,19834,4054,150,0.37598877,1.680233811,0.001642456,1,3,3,3,2,30,3,9,6,9,1,1,1,0,0,2,111,3,7,0.428571429
16,2591,2808,397,541582,0,243004,5410,305945,8782,385146,0,0,120744,2769,15372,3834,0,0.421808472,1.719675136,0.001713867,9,3,3,4,6,20,3,9,6,0,1,8,9,9,9,2,68,2,2,1
510,0,1197,237,608731,1926,331806,10228,112024,14902,385164,687,2201,51486,797,66239,6976,43289,0.303459473,1.71411918,0.001906128,1,2,4,3,6,30,3,2,5,4,1,1,1,0,0,2,62,8,9,0.888888889
0,0,1218,487,583179,20,293137,3384,210415,11905,385214,1094,0,101509,2295,41604,2939,0,0.363543091,1.77742242,0.000755615,8,3,2,3,6,30,3,4,6,0,1,1,2,0,0,2,54,2,2,1
56,1384,1672,1734,405154,0,376620,3023,226115,60608,385251,10,494,25773,0,139111,11395,0,0.373148193,1.118561665,0.001020508,1,3,4,3,6,20,3,4,6,0,1,1,1,0,0,2,207,1,2,0.5
83,0,1133,1314,347472,34,236201,2663,260763,10874,385259,254,0,54205,694,330328,7123,0,0.394300537,1.042615487,0.00071228,9,3,7,6,6,20,3,4,6,1,1,1,1,9,0,2,62,2,2,1
0,0,584,0,494805,0,383783,6152,178439,11109,385284,0,0,46444,1423,127475,2902,0,0.344069214,1.404805286,0.000356445,1,2,2,6,6,30,3,4,6,0,1,1,1,0,0,2,35,1,1,1
0,0,703,431,520615,0,345181,2171,212689,6443,385322,6022,234,56048,585,100841,1115,0,0.364996948,1.496574294,0.000429077,2,3,5,6,6,30,3,4,6,0,1,1,1,0,0,2,140,1,1,1
0,0,1210,0,556926,0,229830,6448,341210,6688,385337,0,0,101845,1058,6112,1736,0,0.443449097,1.709597054,0.000738525,0,3,6,3,6,30,0,-1,0,0,1,1,1,0,0,2,180,4,5,0.8
0,14414,2662,940,579755,22,316378,5348,261684,24711,385342,0,49,34597,7304,2373,2821,0,0.39491333,1.594303242,0.001638184,9,3,5,4,2,20,3,2,4,9,1,1,1,9,0,2,56,1,4,0.25
1816,14444,4484,819,519287,0,400637,5353,149393,537,385379,106,7,115387,3369,25987,11395,0,0.326398926,1.646882679,0.002736816,9,3,3,6,2,40,3,9,3,9,1,1,1,0,0,2,50,1,3,0.333333333
137,34,81,732,345894,0,615510,3769,18077,11424,385416,0,608,10574,4834,208076,33234,0,0.246272583,0.924891546,4.94385E-05,0,3,6,6,9,30,0,-1,-1,9,1,9,9,9,9,2,172,2,3,0.666666667
105,43,500,242,566796,41,546634,3179,63139,495,385455,0,0,18225,1547,43596,8403,0,0.273800049,1.517741371,0.0003302,9,3,5,3,9,30,3,9,6,9,1,9,9,9,9,2,174,3,9,0.333333333
196,0,1487,747,429702,2855,359240,11689,287523,44946,385475,0,12,99620,3647,253,11008,0,0.410765381,1.373168169,0.002650146,0,3,6,3,6,30,0,-1,-1,8,1,1,1,9,9,2,89,3,4,0.75
603,77,788,249,648817,2337,478080,11363,7582,483,385475,17546,221,67454,204,8434,7786,901,0.239902954,1.858151631,0.001907349,8,3,6,3,6,30,6,2,5,5,7,9,9,0,0,2,81,2,5,0.4
1803,0,3045,451,650472,382,337974,12381,149029,109,385496,2374,1203,46007,0,32699,13332,1643,0.326248169,1.80670876,0.002091675,9,3,2,3,9,20,6,2,3,5,1,1,1,0,0,2,96,8,17,0.470588235
4260,24691,5173,441,582441,199,297614,9478,222366,5747,385522,0,0,63506,1480,26406,9076,0,0.371025391,1.675512682,0.003278809,9,3,3,4,6,20,99,9,6,9,1,8,2,9,0,2,13,1,2,0.5
5,7207,2797,1383,444177,37,326896,5610,215824,1546,385546,593,323,58133,0,163891,2026,22406,0.367047119,1.302853615,0.001729736,1,2,5,3,6,20,8,1,6,4,1,1,1,0,0,2,87,2,2,1
0,0,723,3359,529288,1077,334322,4849,113641,1532,385547,1738,700,29291,0,129604,4165,98564,0.304680176,1.448796126,0.001098633,1,3,4,3,3,20,3,2,5,0,1,2,2,0,0,2,26,2,4,0.5
1328,119,24779,2481,414762,13,253415,4329,199143,30852,385565,34703,1461,95122,9,56796,8712,124811,0.356877441,1.322433312,0.015131836,1,2,1,3,6,30,3,4,6,5,1,1,1,0,9,2,76,1,6,0.166666667
0,5535,1898,525,571803,0,277854,2737,247257,23469,385566,1661,0,51086,11242,45070,11540,1157,0.386244507,1.615518485,0.001158447,0,3,6,3,6,20,0,-1,0,0,1,1,1,0,0,2,59,1,1,1
0,224,206,20,622875,0,211721,2886,285034,708,385616,956,0,62843,1729,6902,11501,45179,0.409332275,1.778240529,0.000125732,1,3,4,3,6,30,3,4,6,0,4,1,2,0,0,2,124,1,3,0.333333333
127,123,1709,2161,554505,14,253709,3084,265651,22822,385643,43,0,117919,1327,13725,9324,6514,0.397518311,1.743643733,0.001051636,9,3,5,3,6,20,1,2,6,5,4,1,1,0,0,2,100,1,2,0.5
267,0,1015,387,649422,221,360760,6546,119844,10354,385720,12336,0,39957,1333,42081,7555,602,0.308571777,1.787252411,0.000754395,9,3,3,6,6,20,3,9,3,9,4,2,2,0,0,2,169,1,1,1
0,0,829,156,552214,9,269339,5718,256603,30112,385728,0,0,107623,5624,20280,4165,0,0.392047729,1.710627696,0.000511475,1,3,3,3,3,30,3,4,6,0,1,1,1,0,0,2,37,1,2,0.5
145,2138,4244,4284,554721,68,246386,7568,264303,929,385781,0,0,133078,14187,7930,12638,0,0.396779785,1.782874221,0.002631836,9,3,3,4,1,30,2,4,3,1,1,1,1,4,0,2,133,3,5,0.6
226,0,458,352,447651,0,14586,1122,616641,10849,385817,0,519,51129,4,108241,805,0,0.611851807,1.292789068,0.000279541,9,3,2,6,9,30,99,9,6,9,1,9,9,9,9,2,119,1,2,0.5
22133,221,7034,0,527294,779,411875,4975,82021,2229,385858,54651,73,58779,71713,6362,1403,148,0.285570679,1.518882594,0.004768677,1,2,5,3,6,30,6,2,4,4,4,2,2,0,0,2,131,1,5,0.2
0,1793,1855,63,464588,61,323680,5348,262686,5974,385896,0,922,119325,20330,29060,16819,0,0.395863037,1.513135663,0.001169434,8,2,1,3,6,20,9,4,3,1,1,1,1,0,0,2,35,1,1,1
0,0,3001,1603,511623,7303,444072,17656,106389,88,385918,2449,3,134412,3679,13643,6561,0,0.300480347,1.674021424,0.006289063,9,3,1,3,6,30,99,2,4,5,1,8,1,0,0,2,45,4,18,0.222222222
0,330,4115,4312,389627,90,301920,9704,363380,5929,385953,185,85,157283,0,12783,2704,0,0.457356567,1.417037826,0.002566528,1,3,4,3,6,20,3,4,6,0,1,2,2,0,0,2,64,1,1,1
15200,0,4091,7070,429275,19,226489,2608,322174,4128,386002,341,241,69103,12975,148359,8000,2325,0.432236328,1.291128025,0.002508545,9,3,4,3,6,30,3,4,6,0,1,1,1,0,0,2,133,2,3,0.666666667
607,0,3577,633,679003,910,304459,10266,171330,1929,386017,363,437,56032,230,9613,12994,0,0.340177612,1.90415189,0.002738647,8,2,4,4,6,20,6,2,3,5,1,1,1,0,0,2,53,5,10,0.5
96,2586,3695,332,532210,2480,263125,21848,293311,12586,386027,12168,5,75787,22150,4227,5767,0,0.41463501,1.575011592,0.003768921,1,3,6,3,2,20,6,2,5,4,4,1,2,0,0,2,247,6,11,0.545454545
1740,29,35,0,556671,7,292554,2232,234989,8794,386027,1111,505,54879,12113,64131,10848,11735,0.379038086,1.584215612,2.56348E-05,9,3,4,3,9,20,3,2,6,1,1,2,2,0,0,2,142,8,21,0.380952381
31,327,9456,883,587848,0,443255,6404,72624,23080,386058,5959,0,56355,6123,35751,4212,34,0.279957275,1.668668956,0.005771484,2,2,3,3,6,20,3,4,6,1,1,1,1,0,0,2,80,1,10,0.1
7238,361,608,1627,456557,740,371470,16319,196182,67762,386059,998,3009,65449,17503,31306,14940,272,0.355371704,1.352140476,0.000822754,9,3,7,3,6,20,3,4,6,9,7,8,1,4,0,2,58,1,4,0.25
0,0,1748,2,581290,91,526729,7034,11069,0,386071,305,49,93072,0,18963,11977,0,0.24239502,1.746730524,0.001122437,1,3,2,3,6,30,3,4,3,0,1,1,1,0,0,2,215,1,1,1
14344,27133,1370,0,395656,1039,163132,6763,348119,91511,386096,0,0,4829,5354,192167,887,0,0.448129272,1.037267933,0.001470337,1,3,5,3,3,30,3,4,4,5,1,1,1,0,0,2,32,5,14,0.357142857
379,2326,9,283,524843,0,310255,8093,355862,420,386100,0,0,11451,1314,35018,2047,0,0.452857666,1.389002849,5.49316E-06,0,3,7,6,6,20,0,-1,0,0,1,1,1,0,0,2,70,1,1,1
22,0,1581,0,641249,961,230853,14190,304099,0,386159,0,0,48828,94,7937,2427,0,0.421300049,1.787028141,0.001551514,8,3,5,3,3,20,6,2,5,4,1,1,1,0,6,2,24,2,3,0.666666667
7036,5205,400,134,527176,0,281677,3563,342493,2439,386161,0,1736,20172,0,36123,24085,0,0.444735107,1.417408801,0.000244141,9,3,3,6,9,30,99,4,6,0,1,9,1,0,0,2,94,1,1,1
3372,935,723,103,586780,74,465308,7535,36258,1,386171,814,141,29432,0,87252,33501,0,0.2578302,1.595697243,0.00048645,0,3,7,3,6,30,0,-1,-1,0,1,4,1,0,0,2,67,3,6,0.5
1374,6906,3826,121,516888,3598,319873,9688,144073,7227,386174,368,1365,43052,13226,177351,3290,0,0.323637085,1.449968149,0.00453125,9,3,6,3,6,20,6,2,5,5,7,1,1,0,0,2,4,1,2,0.5
0,0,1645,1064,626929,93,303611,6859,176481,51205,386233,1572,0,25413,1879,5136,7386,42894,0.343453369,1.688985664,0.001060791,1,3,4,3,3,30,3,9,6,9,1,1,1,0,0,2,154,7,20,0.35
1751,1,646,496,557253,0,399548,9548,174503,28014,386259,0,100,37388,223,35962,6708,0,0.342261963,1.539487753,0.000394287,1,3,3,6,6,30,3,4,3,0,1,1,1,0,0,2,235,2,3,0.666666667
87,292,2921,159,614484,517,369278,7242,110355,14243,386477,0,11,101064,13718,10208,7264,80,0.303242188,1.851463347,0.002098389,9,2,3,3,3,30,9,9,6,9,1,1,1,0,9,2,155,4,9,0.444444444
450,59,1776,15440,590917,1215,420164,9233,86873,8706,386558,4366,4437,63690,15164,19010,10342,0,0.288959351,1.693425049,0.001825562,1,3,3,5,3,20,6,2,5,5,1,1,1,0,0,2,12,3,4,0.75
0,32245,104,1,579712,9,296961,7344,297020,0,386565,0,0,33957,1445,1650,679,708,0.417227173,1.587492401,6.89697E-05,9,2,5,3,9,30,3,9,6,0,4,1,1,0,0,2,110,1,1,1
366,0,242,192,564798,10,254176,1284,283079,33,386587,179,0,75852,17010,39774,7208,7610,0.408731689,1.657194888,0.000153809,8,3,7,5,6,30,3,4,6,9,1,2,2,0,0,2,60,1,2,0.5
869,50,2340,2983,561923,282,327105,9364,193245,6586,386701,256,0,126673,0,7451,12572,0,0.353970947,1.780693611,0.001600342,1,3,2,3,6,30,3,4,6,9,1,1,1,0,0,2,17,5,7,0.714285714
14904,0,1880,1508,482265,175,245773,4773,283185,0,386748,1805,572,37535,0,39211,21809,114102,0.408894653,1.344027636,0.001254272,9,3,2,3,6,20,99,9,6,1,1,8,1,0,0,2,16,2,5,0.4
116,683,1022,92,625434,811,79683,5325,438971,725,386761,15,0,93262,6,2540,2954,0,0.503986816,1.858243204,0.001118774,9,3,4,3,6,30,6,4,6,9,1,9,2,9,9,2,101,5,7,0.714285714
0,804,4504,59,596187,11,426011,5644,96430,22373,386771,0,0,33904,0,53110,3725,8867,0.294922485,1.629106112,0.002755737,9,3,1,3,6,30,3,4,6,8,1,1,1,0,0,2,141,1,5,0.2
177,176,1518,2670,632412,189,335757,8163,196249,1526,386771,0,26,29742,23,33547,9454,0,0.355847168,1.712005295,0.00104187,9,3,2,3,6,30,3,4,6,9,1,1,1,0,0,2,11,1,1,1
109,609,716,1433,391668,26,96061,12458,483033,176998,386802,2553,0,37176,0,28118,20640,0,0.530905151,1.108691268,0.000452881,0,3,4,3,6,30,0,-1,-1,0,1,1,1,0,0,2,131,4,10,0.4
0,2960,762,9,495346,170,35873,7652,541084,13186,386815,727,116,134910,267,16024,2499,0,0.566344604,1.629347362,0.000568848,6,3,3,3,3,30,6,2,6,5,1,1,1,4,0,2,221,3,9,0.333333333
116,17,46733,349,382943,597,321169,8027,177900,17411,386829,11281,47,80120,2114,160925,17528,24294,0.344683228,1.197074159,0.028887939,9,3,5,3,2,20,3,3,6,1,1,1,1,0,0,2,50,9,10,0.9
151,258,1706,11195,498958,170,317710,6846,272452,37822,386845,143,43,62363,19101,13056,9495,86,0.402402954,1.45102302,0.00114502,1,3,1,3,6,20,9,4,6,0,1,1,1,0,0,2,220,4,8,0.5
50,629,1083,9,451806,58,379625,2081,188081,28381,386860,0,57,126644,35867,29485,411,7273,0.350916138,1.495243757,0.000696411,9,2,2,5,6,20,3,4,6,1,1,1,1,0,0,2,121,2,6,0.333333333
5,248,2239,720,444609,11,489939,9072,61139,5954,386863,0,25,84332,447,141812,8974,2011,0.273438721,1.367256626,0.001373291,8,3,2,3,6,30,3,4,3,1,4,1,1,0,1,2,23,1,2,0.5
55,668,4945,8367,435266,357,241106,14051,346551,20879,386872,180,2435,105107,22712,27472,21278,99,0.447645874,1.396774644,0.003236084,0,3,3,6,2,20,0,-1,-1,1,1,1,1,0,0,2,93,6,6,1
382,132,2172,702,651709,4902,255771,16065,190401,13789,386913,4755,815,73804,2437,23669,9199,783,0.352364502,1.875132136,0.004317627,2,3,2,3,6,20,6,2,3,0,4,2,2,0,0,2,118,9,15,0.6
417,1049,1550,6380,614873,106,374504,8032,141538,17196,386946,0,3776,46390,99,29069,6475,0,0.322561035,1.708928378,0.001010742,1,3,5,3,6,30,5,4,6,0,1,1,1,0,0,2,18,2,6,0.333333333
0,7,5369,445,594446,111,459349,6182,54279,24968,386948,19,0,69219,3493,27149,6416,0,0.269303589,1.715127097,0.003344727,9,3,4,5,6,30,6,9,4,1,1,2,2,0,0,2,233,1,2,0.5
27,6602,4728,231,509920,66,370524,7495,247987,10171,387033,0,0,40020,965,49249,3382,0,0.387585449,1.420912429,0.002926025,0,3,7,5,2,20,0,-1,-1,1,4,1,1,0,0,2,73,1,2,0.5
0,0,52,0,457907,0,342068,756,299220,15360,387116,0,29,1132,55946,76587,2227,0,0.41890625,1.185791856,3.17383E-05,0,3,5,6,6,20,0,-1,-1,0,1,1,1,0,0,2,42,1,1,1
8312,0,678,494,477899,0,97507,2246,556824,32433,387150,0,78,5049,403,60846,8481,0,0.576156006,1.247444143,0.000413818,1,2,5,5,6,30,3,4,6,1,4,1,1,0,0,2,41,1,2,0.5
